checkpoint,item_id,source_file,hotspot_text,null_hotspot_surprisal,overt_hotspot_surprisal,difference_score,checkpoint_step
checkpoint-1,8,3a_1stSg.csv, verifico,10.460708618164062,10.599355697631836,-0.13864707946777344,1
checkpoint-1,9,3a_1stSg.csv, sento,11.41010856628418,10.566178321838379,0.8439302444458008,1
checkpoint-1,10,3a_1stSg.csv, trovo,10.587594985961914,10.308337211608887,0.27925777435302734,1
checkpoint-1,11,3a_1stSg.csv, suggerisco,10.221024513244629,10.189653396606445,0.031371116638183594,1
checkpoint-1,12,3a_1stSg.csv, imparo,10.662643909454346,10.654612064361572,0.008031845092773438,1
checkpoint-1,1,3b_1stPL.csv, concordiamo,10.47418212890625,10.502388000488281,-0.02820587158203125,1
checkpoint-1,2,3b_1stPL.csv, apprezziamo,10.078500747680664,10.222504615783691,-0.14400386810302734,1
checkpoint-1,3,3b_1stPL.csv, condividiamo,10.837726593017578,10.799610137939453,0.038116455078125,1
checkpoint-1,4,3b_1stPL.csv, preferiamo,10.082225799560547,9.971294403076172,0.110931396484375,1
checkpoint-1,5,3b_1stPL.csv, sosteniamo,10.199051856994629,10.091251373291016,0.10780048370361328,1
checkpoint-1,6,3b_1stPL.csv, accettiamo,10.301396369934082,10.04280948638916,0.2585868835449219,1
checkpoint-1,7,3b_1stPL.csv, sentiamo,10.906371116638184,10.44875717163086,0.4576139450073242,1
checkpoint-1,8,3b_1stPL.csv, confermiamo,10.740889072418213,10.796166896820068,-0.05527782440185547,1
checkpoint-1,9,3b_1stPL.csv, crediamo,10.783138275146484,10.501823425292969,0.2813148498535156,1
checkpoint-1,10,3b_1stPL.csv, notiamo,10.174495697021484,10.161203384399414,0.013292312622070312,1
checkpoint-1,11,3b_1stPL.csv, celebriamo,10.001885890960693,10.505682468414307,-0.5037965774536133,1
checkpoint-1,12,3b_1stPL.csv, suggeriamo,11.017727851867676,10.913915634155273,0.10381221771240234,1
checkpoint-1,1,4a_subject_control.csv, chiedere,10.608859062194824,10.721419334411621,-0.11256027221679688,1
checkpoint-1,2,4a_subject_control.csv, viaggiare,10.239617347717285,10.481992721557617,-0.24237537384033203,1
checkpoint-1,3,4a_subject_control.csv, telefonare,9.815616607666016,10.000767707824707,-0.1851511001586914,1
checkpoint-1,4,4a_subject_control.csv, parlare,10.106521606445312,10.487370491027832,-0.38084888458251953,1
checkpoint-1,5,4a_subject_control.csv, piangere,10.601394653320312,10.744820594787598,-0.14342594146728516,1
checkpoint-1,6,4a_subject_control.csv, partire,11.042593955993652,10.451855659484863,0.5907382965087891,1
checkpoint-1,7,4a_subject_control.csv, vincere,10.219535827636719,10.868043899536133,-0.6485080718994141,1
checkpoint-1,8,4a_subject_control.csv, cantare,10.40855884552002,10.47459602355957,-0.06603717803955078,1
checkpoint-1,9,4a_subject_control.csv, correggere,10.173476219177246,10.584288597106934,-0.4108123779296875,1
checkpoint-1,10,4a_subject_control.csv, visitare,10.623790740966797,10.591707229614258,0.03208351135253906,1
checkpoint-1,11,4a_subject_control.csv, svegliarsi,10.927297592163086,10.80539846420288,0.12189912796020508,1
checkpoint-1,12,4a_subject_control.csv, esercitarsi,10.471557140350342,10.567954063415527,-0.09639692306518555,1
